#Format: JPTC-ISOGAIN/1
#Tool: jptc-collect 0.1.0
#Decoder: LibRaw 0.22.2-Release
#Generated: 2026-08-13T16:03:31.539Z
#
# Every value below is as measured. No correction of any kind has been
# applied, and no black level has been subtracted. The black level belongs
# to the dark set, which is why that one is shot first.
#
#Camera: Canon EOS R6 Mark II
#ImageWidth: 6000
#ImageHeight: 4000
#
#Corrected: ImageWidth/ImageHeight were submitted swapped and have been transposed here.
# Submitted as 4000x6000. The EOS R6 Mark II writes 6000x4000, and #RawSize
# 6188x4120 in this same header is landscape, so the sensor is not portrait.
# Nothing else in these files was touched. ImagePixels was already right, which
# is why no pixel-count check could have caught this: only the orientation was
# wrong, and every curve here is normalised by the HEIGHT.
# Transposed on 2026-08-14 by the analyst, not by the collector.
#ImagePixels: 24000000
#Firmware: 1.5.0
#Lens: none-bodycap
#ShutterType: 机械快门
#Compression: 无损压缩
#LongExposureNR: off (declared)
#Stabilisation: off (declared)
#
#AdcStep: 1
#LinearisationCurve: identity
#CfaPattern: RGBG
#CfaOrder: C00,C01,C10,C11 by position in the 2x2 cell, not by colour name
#RawSize: 6188x4120
#SensorBlackTag: 512
#SensorMaximum: 16383
#Ladder: mixed
#CropMosaic: 5900x3900
#PlanePerChannel: 2950x1950
# ShutterSec is the NOMINAL time from the file. A mechanical shutter
# departs from it systematically and unreadably, which is what the
# paired-shutter ladder exists to sidestep.
# ShutterSec is what LibRaw resolved the shutter to, and which EXIF field it
# took depends on the camera: ExposureTime normally, ShutterSpeedValue when
# that is missing, and for some vendors a maker-note field instead. It is also
# a float, so a stored 10/2500 comes back as 0.004000000189989805 -- that tail
# is float32 rounding, not information from the camera.
# ExposureTimeExif (0x829A) and ShutterApexExif (0x9201, APEX, t = 2^-v) are
# therefore recorded verbatim as the fractions the file holds, empty when the
# camera wrote no such field. Which of them to trust is an analysis decision.
#
# g1/g2 = (t1/t2) * (Mean2 - BL2) / (Mean1 - BL1), with BL from the dark set.
ISO,ShutterSec,ExposureTimeExif,ShutterApexExif,Aperture,ShutterGroup,File,Channel,ColorIndex,N,Mean,Std,ClipFrac
320,0.03333333507180214,,,0,0.0333333,FU4A2393.CR3,C10,3,5752500,1573.6432672750977,85.4497599741368,0
320,0.03333333507180214,,,0,0.0333333,FU4A2393.CR3,C11,2,5752500,1118.5254983050847,56.0524659900275,0
400,0.02500000037252903,,,0,0.0250000,FU4A2394.CR3,C00,0,5752500,2759.9711342894393,55.73162266568468,0
400,0.02500000037252903,,,0,0.0250000,FU4A2394.CR3,C01,1,5752500,3119.6981284658846,85.7053046022426,0
400,0.02500000037252903,,,0,0.0250000,FU4A2394.CR3,C10,3,5752500,3117.534269100391,86.11686452993577,0
400,0.02500000037252903,,,0,0.0250000,FU4A2394.CR3,C11,2,5752500,2658.9424305953935,56.213884305189815,0
400,0.02500000037252903,,,0,0.0250000,FU4A2395.CR3,C00,0,5752500,2759.801492046936,55.73017300119335,0
400,0.02500000037252903,,,0,0.0250000,FU4A2395.CR3,C01,1,5752500,3119.490120469361,85.70212070092985,0
400,0.02500000037252903,,,0,0.0250000,FU4A2395.CR3,C10,3,5752500,3117.361412255541,86.11828842843762,0
400,0.02500000037252903,,,0,0.0250000,FU4A2395.CR3,C11,2,5752500,2658.815019035202,56.210199169377404,0
500,0.019999999552965164,,,0,0.0200000,FU4A2396.CR3,C00,0,5752500,2757.7186352020863,56.55714988257012,0
500,0.019999999552965164,,,0,0.0200000,FU4A2396.CR3,C01,1,5752500,3115.2673086484137,86.15619921826924,0
500,0.019999999552965164,,,0,0.0200000,FU4A2396.CR3,C10,3,5752500,3113.389654584963,86.55290689125022,0
500,0.019999999552965164,,,0,0.0200000,FU4A2396.CR3,C11,2,5752500,2657.5793128205128,57.18032582926319,0
500,0.019999999552965164,,,0,0.0200000,FU4A2397.CR3,C00,0,5752500,2757.854716210343,56.632904986162465,0
500,0.019999999552965164,,,0,0.0200000,FU4A2397.CR3,C01,1,5752500,3115.4127565406343,86.23906407398047,0
500,0.019999999552965164,,,0,0.0200000,FU4A2397.CR3,C10,3,5752500,3113.536575054324,86.61149846162942,0
