#Format: JPTC-SPECTRUM/1
#Tool: jptc-collect 0.1.4
#Decoder: LibRaw 0.22.2-Release
#Generated: 2026-08-20T17:07:05.477Z
#
# Every value below is as measured. No correction of any kind has been
# applied: not Sheppard, not the /sqrt(2) on a difference, nothing that can
# be recomputed from these numbers. The one irreversible step is the sigma
# clip, whose inputs are all recorded here.
#
#Camera: Leica M11 Monochrom
#ImageWidth: 9528
#ImageHeight: 6328
#ImagePixels: 60293184
#Firmware: 2.6.1
#Lens: none-bodycap
#ShutterType: 机械快门
#Compression: 喵
#LongExposureNR: off (declared)
#Stabilisation: off (declared)
#
#AdcStep: 1
#LinearisationCurve: identity
#CfaPattern: GMCY
#CfaOrder: C00,C01,C10,C11 by position in the 2x2 cell, not by colour name
#RawSize: 9536x6336
#CropMosaic: 5900x3900
#PlanePerChannel: 2950x1950
#
#ClipSigma: 3.5
#ClipVarianceFactor: 0.9938883771107201
# StdDiff columns are the standard deviation of A-B itself. Not halved, not
# divided by sqrt(2). StdDiffClipped is the same after the sigma clip; the
# unclipped value is kept beside it so the clip can be judged.
#Axis: vertical
#TransformLength: 1950
#Window: hann
#Normalisation: |Y(k)|^2 / (N * sum(w^2)), averaged over lines
#OneSided: bins 1..N/2-1 are NOT doubled. To integrate a column back to a
#  variance, double every bin except DC and, for even N, Nyquist. Adding a
#  column up as it stands lands exactly a factor of two low, and nothing in
#  a plot of it would look wrong.
#Verification: with a rectangular window that doubled sum equals the
#  within-line variance exactly -- an identity that holds for any data, and
#  the check a normalisation slip cannot hide from. Under the Hann window
#  used here it comes out a few percent short, because the lines are not
#  stationary. The reference itself is the WithinRowVar / WithinColVar
#  columns of the scalar table: NOT StdA^2, which is the whole plane and so
#  also carries the line-to-line spread a periodogram cannot see.
#FreqUnit: cycles per channel-plane pixel (bin k -> k/1950); x2 for sensor pixels
#DiffPowerFactor: 2   (the difference spectrum is NOT halved here)
#LinesAveraged: 2950
#SignificantDigits: 6
#Note: single minus half the difference gives the fixed-pattern spectrum.
bin,freq,iso125_C00_single,iso125_C00_diff,iso125_C01_single,iso125_C01_diff,iso125_C10_single,iso125_C10_diff,iso125_C11_single,iso125_C11_diff,iso200_C00_single,iso200_C00_diff,iso200_C01_single,iso200_C01_diff,iso200_C10_single,iso200_C10_diff,iso200_C11_single,iso200_C11_diff,iso400_C00_single,iso400_C00_diff,iso400_C01_single,iso400_C01_diff,iso400_C10_single,iso400_C10_diff,iso400_C11_single,iso400_C11_diff,iso800_C00_single,iso800_C00_diff,iso800_C01_single,iso800_C01_diff,iso800_C10_single,iso800_C10_diff,iso800_C11_single,iso800_C11_diff,iso1600_C00_single,iso1600_C00_diff,iso1600_C01_single,iso1600_C01_diff,iso1600_C10_single,iso1600_C10_diff,iso1600_C11_single,iso1600_C11_diff,iso3200_C00_single,iso3200_C00_diff,iso3200_C01_single,iso3200_C01_diff,iso3200_C10_single,iso3200_C10_diff,iso3200_C11_single,iso3200_C11_diff,iso6400_C00_single,iso6400_C00_diff,iso6400_C01_single,iso6400_C01_diff,iso6400_C10_single,iso6400_C10_diff,iso6400_C11_single,iso6400_C11_diff,iso12500_C00_single,iso12500_C00_diff,iso12500_C01_single,iso12500_C01_diff,iso12500_C10_single,iso12500_C10_diff,iso12500_C11_single,iso12500_C11_diff,iso25000_C00_single,iso25000_C00_diff,iso25000_C01_single,iso25000_C01_diff,iso25000_C10_single,iso25000_C10_diff,iso25000_C11_single,iso25000_C11_diff
683,0.350256,0.00103213,0.00210365,0.00102061,0.00206992,0.00102699,0.00202935,0.00107181,0.00207864,0.00216402,0.00418471,0.00216031,0.00437047,0.00218566,0.00447909,0.00227523,0.00446124,0.00168501,0.00325517,0.00165718,0.00318841,0.00180387,0.00346908,0.00173229,0.00328958,0.00562124,0.0112184,0.00553078,0.0112224,0.00585022,0.0112402,0.00586653,0.0115147,0.0193153,0.0379101,0.0190458,0.0385017,0.0202481,0.0386173,0.0215548,0.0416940,0.0674447,0.134268,0.0688963,0.130693,0.0707754,0.135186,0.0741577,0.145436,0.202850,0.402665,0.192576,0.379612,0.208750,0.413681,0.214495,0.414626,0.665191,1.24799,0.585905,1.15703,0.616475,1.17074,0.672469,1.34762,2.46024,4.72522,2.16507,4.20516,2.30060,4.49845,2.56053,5.01437
684,0.350769,0.00104449,0.00207307,0.00102608,0.00205150,0.00101660,0.00203757,0.00107273,0.00216188,0.00215000,0.00419678,0.00214970,0.00429340,0.00216904,0.00434240,0.00231107,0.00451434,0.00169426,0.00328655,0.00163778,0.00318177,0.00178171,0.00344018,0.00171362,0.00332223,0.00562935,0.0113156,0.00562065,0.0107071,0.00569720,0.0111105,0.00574282,0.0115618,0.0190840,0.0382791,0.0199479,0.0391825,0.0200990,0.0391410,0.0210603,0.0404104,0.0670043,0.136303,0.0678226,0.132258,0.0707338,0.136822,0.0738726,0.144808,0.208531,0.410315,0.193107,0.382732,0.206710,0.408791,0.217198,0.409666,0.670460,1.26284,0.580757,1.13252,0.612487,1.18222,0.688609,1.33988,2.36915,4.57766,2.17924,4.24941,2.31140,4.40761,2.53035,4.92043
685,0.351282,0.00101266,0.00201690,0.000995123,0.00205456,0.00101272,0.00203108,0.00100526,0.00200208,0.00212918,0.00427801,0.00216834,0.00422666,0.00215046,0.00434931,0.00220923,0.00435742,0.00167401,0.00322994,0.00167809,0.00321076,0.00168504,0.00330610,0.00173975,0.00337344,0.00577449,0.0112371,0.00566456,0.0110484,0.00576707,0.0112607,0.00579557,0.0115452,0.0200985,0.0403839,0.0206687,0.0400548,0.0202741,0.0401383,0.0208283,0.0401804,0.0684771,0.136142,0.0658335,0.127563,0.0692365,0.136423,0.0705447,0.139483,0.206764,0.408059,0.199922,0.393163,0.201621,0.398905,0.218924,0.413863,0.646445,1.26983,0.592159,1.15940,0.615873,1.20427,0.699652,1.35209,2.44347,4.69626,2.17226,4.29536,2.34672,4.43162,2.52983,5.01134
686,0.351795,0.00105159,0.00205957,0.00102324,0.00214015,0.00105640,0.00208757,0.00104867,0.00203993,0.00219790,0.00446112,0.00216227,0.00434329,0.00214181,0.00438550,0.00219148,0.00449636,0.00163625,0.00314301,0.00167595,0.00325750,0.00164219,0.00323541,0.00176593,0.00340531,0.00569312,0.0110959,0.00562976,0.0111811,0.00581163,0.0113994,0.00588071,0.0114892,0.0203681,0.0413060,0.0199714,0.0382659,0.0206035,0.0407856,0.0211871,0.0411466,0.0692550,0.135807,0.0675913,0.131594,0.0680043,0.136589,0.0699193,0.136544,0.200029,0.389135,0.202109,0.388797,0.205253,0.387081,0.223196,0.421374,0.650475,1.25947,0.600513,1.16301,0.623841,1.18416,0.681217,1.35904,2.47370,4.78716,2.13716,4.28208,2.39582,4.48193,2.49677,4.94066
687,0.352308,0.00108718,0.00207782,0.00101751,0.00206965,0.00106386,0.00211462,0.00111569,0.00210507,0.00215074,0.00426895,0.00216501,0.00437321,0.00227497,0.00448769,0.00224804,0.00456462,0.00169778,0.00333380,0.00168719,0.00327649,0.00169412,0.00325006,0.00172542,0.00344233,0.00568837,0.0112428,0.00562391,0.0110251,0.00573394,0.0114379,0.00589671,0.0118516,0.0201800,0.0398210,0.0194853,0.0379248,0.0201980,0.0398428,0.0208875,0.0403638,0.0686809,0.135169,0.0673332,0.130746,0.0673819,0.134109,0.0717532,0.140153,0.198295,0.388208,0.194519,0.375267,0.208898,0.401306,0.220282,0.410198,0.641988,1.24215,0.597545,1.18881,0.632586,1.23902,0.676806,1.32960,2.43742,4.71873,2.15129,4.27802,2.36214,4.48996,2.45806,4.79909
688,0.352821,0.00104162,0.00199637,0.00103347,0.00209462,0.00105377,0.00202429,0.00110563,0.00210053,0.00216260,0.00418233,0.00208163,0.00423619,0.00218524,0.00442458,0.00222879,0.00425617,0.00170741,0.00334202,0.00167279,0.00320851,0.00170756,0.00318485,0.00178403,0.00336320,0.00573448,0.0114717,0.00562123,0.0111496,0.00577265,0.0112699,0.00579074,0.0116852,0.0200134,0.0399958,0.0193428,0.0381150,0.0203302,0.0393937,0.0209388,0.0407492,0.0698604,0.138114,0.0664910,0.127790,0.0708756,0.137360,0.0715660,0.137860,0.206530,0.398560,0.200284,0.377235,0.206442,0.407020,0.213897,0.405106,0.641328,1.24644,0.584129,1.14485,0.644264,1.24095,0.671926,1.28326,2.45682,4.73774,2.18037,4.27540,2.37970,4.52570,2.45666,4.77039
689,0.353333,0.00102785,0.00204625,0.00101899,0.00206964,0.00103218,0.00203802,0.00109390,0.00209197,0.00221259,0.00428768,0.00208629,0.00426323,0.00215439,0.00444399,0.00227708,0.00428920,0.00170581,0.00333458,0.00165552,0.00321836,0.00170357,0.00328070,0.00177256,0.00330021,0.00570361,0.0112765,0.00542830,0.0109547,0.00592523,0.0113852,0.00587537,0.0115637,0.0201346,0.0398049,0.0194102,0.0382546,0.0207237,0.0406956,0.0212778,0.0405233,0.0681112,0.135492,0.0655207,0.129682,0.0710442,0.136961,0.0724045,0.137263,0.202488,0.388036,0.201458,0.385846,0.205813,0.396658,0.213914,0.416355,0.653875,1.25481,0.590161,1.15722,0.632042,1.19594,0.645425,1.26941,2.48860,4.78352,2.15784,4.22968,2.27981,4.30089,2.46429,4.80549
690,0.353846,0.00103502,0.00209508,0.000992470,0.00204082,0.00103780,0.00207862,0.00107740,0.00212212,0.00222085,0.00442860,0.00210734,0.00426166,0.00217698,0.00433856,0.00218498,0.00435020,0.00168089,0.00336052,0.00168359,0.00326601,0.00170887,0.00334902,0.00171458,0.00332794,0.00566170,0.0112325,0.00534816,0.0105578,0.00587952,0.0112693,0.00613363,0.0118730,0.0198938,0.0395926,0.0199273,0.0389674,0.0204760,0.0399176,0.0203188,0.0399493,0.0685452,0.132193,0.0645549,0.129289,0.0692544,0.130951,0.0705534,0.134207,0.208753,0.401956,0.194514,0.378133,0.203536,0.395541,0.215578,0.422678,0.646085,1.27129,0.592952,1.15649,0.618009,1.18228,0.653052,1.28566,2.48603,4.84108,2.16866,4.28452,2.33573,4.36511,2.48757,4.93866
691,0.354359,0.00101627,0.00206659,0.00104211,0.00208048,0.00102878,0.00209139,0.00103669,0.00210448,0.00224046,0.00435007,0.00215722,0.00440441,0.00219955,0.00431432,0.00224761,0.00440035,0.00166657,0.00335146,0.00163599,0.00320383,0.00171069,0.00328200,0.00171821,0.00338637,0.00577476,0.0117979,0.00549747,0.0109566,0.00568969,0.0113845,0.00607778,0.0119948,0.0196808,0.0383561,0.0198233,0.0386525,0.0204607,0.0391415,0.0208778,0.0403616,0.0690132,0.134575,0.0673202,0.131651,0.0705573,0.129628,0.0704459,0.134543,0.207253,0.397976,0.193989,0.374412,0.203022,0.396982,0.216363,0.421965,0.640745,1.26733,0.585309,1.15116,0.626475,1.20025,0.656407,1.27225,2.46749,4.88164,2.15289,4.32292,2.29346,4.51415,2.51035,4.96772
692,0.354872,0.00102762,0.00199706,0.00105267,0.00200946,0.00104988,0.00206018,0.00105348,0.00211302,0.00221321,0.00433109,0.00219570,0.00456911,0.00220110,0.00446017,0.00227552,0.00443559,0.00163639,0.00332090,0.00162108,0.00312090,0.00169234,0.00319963,0.00174504,0.00341251,0.00566891,0.0116825,0.00546305,0.0111242,0.00559400,0.0112918,0.00594667,0.0117802,0.0194353,0.0395514,0.0191847,0.0382077,0.0204707,0.0388365,0.0209575,0.0403759,0.0679962,0.135387,0.0692086,0.131588,0.0693879,0.131215,0.0692169,0.135984,0.206984,0.405091,0.197055,0.384259,0.201158,0.385875,0.215351,0.413061,0.632984,1.24523,0.581893,1.12490,0.623424,1.21377,0.667129,1.26379,2.42315,4.77032,2.17872,4.28730,2.32821,4.57792,2.51692,4.96909
693,0.355385,0.00103448,0.00201466,0.00104036,0.00200534,0.00105879,0.00206690,0.00109255,0.00212269,0.00209427,0.00424096,0.00215230,0.00436743,0.00221117,0.00437331,0.00220867,0.00433597,0.00162590,0.00327560,0.00160833,0.00316836,0.00165299,0.00329030,0.00171858,0.00335003,0.00566842,0.0111805,0.00547292,0.0110395,0.00588172,0.0113734,0.00591016,0.0114974,0.0196565,0.0389778,0.0193660,0.0385215,0.0207475,0.0392688,0.0209543,0.0405509,0.0703834,0.136528,0.0685388,0.133030,0.0713364,0.135445,0.0713813,0.136259,0.211127,0.407964,0.201653,0.387239,0.198283,0.380964,0.214214,0.413716,0.637319,1.26752,0.588020,1.13443,0.613676,1.17110,0.673632,1.27770,2.46942,4.89297,2.27244,4.34754,2.30550,4.43004,2.51695,4.75893
694,0.355897,0.00101704,0.00200814,0.00106096,0.00204284,0.00106355,0.00207606,0.00107259,0.00209877,0.00217181,0.00438355,0.00218026,0.00426416,0.00221027,0.00434665,0.00223140,0.00442594,0.00167602,0.00327898,0.00161811,0.00317065,0.00170426,0.00332896,0.00173062,0.00328299,0.00577735,0.0113372,0.00560120,0.0110201,0.00583795,0.0112355,0.00576661,0.0111043,0.0199100,0.0391603,0.0197601,0.0381402,0.0204798,0.0394431,0.0210088,0.0404933,0.0706617,0.133228,0.0681075,0.132858,0.0710678,0.135273,0.0705207,0.136208,0.207241,0.413896,0.203901,0.396694,0.206937,0.398508,0.216608,0.427307,0.639069,1.30517,0.582033,1.14564,0.599980,1.13817,0.688017,1.32362,2.54922,5.00451,2.26169,4.33247,2.25557,4.45969,2.55570,4.74810
695,0.356410,0.00101852,0.00201128,0.00103862,0.00203421,0.00105870,0.00207598,0.00105153,0.00206826,0.00227319,0.00450813,0.00216300,0.00417417,0.00223549,0.00426567,0.00222837,0.00437054,0.00167691,0.00334497,0.00164364,0.00320087,0.00173625,0.00330983,0.00172384,0.00332360,0.00574770,0.0111830,0.00552391,0.0107436,0.00587542,0.0111164,0.00574148,0.0113850,0.0197659,0.0394178,0.0191831,0.0378239,0.0203765,0.0394597,0.0206954,0.0408738,0.0677039,0.136341,0.0671271,0.132005,0.0708586,0.136968,0.0682050,0.139167,0.204995,0.414155,0.195112,0.395203,0.202612,0.389428,0.218985,0.426655,0.645281,1.25316,0.595375,1.13844,0.607229,1.11954,0.697436,1.31316,2.53996,4.83362,2.20839,4.26979,2.32656,4.45223,2.57203,4.83214
696,0.356923,0.00103235,0.00203103,0.00103241,0.00200164,0.00105382,0.00212723,0.00100919,0.00206208,0.00223736,0.00454897,0.00217113,0.00426222,0.00218044,0.00428024,0.00233074,0.00458278,0.00167586,0.00339019,0.00166919,0.00317957,0.00181040,0.00342630,0.00175770,0.00342382,0.00560970,0.0112152,0.00544696,0.0110281,0.00566478,0.0108488,0.00572554,0.0115030,0.0199732,0.0391946,0.0193733,0.0387637,0.0206061,0.0406702,0.0211724,0.0416198,0.0680396,0.135503,0.0657569,0.129380,0.0692899,0.136434,0.0688496,0.139408,0.201173,0.403071,0.196224,0.393460,0.201864,0.403734,0.217382,0.425587,0.646294,1.23410,0.615092,1.16929,0.610800,1.15371,0.702973,1.29577,2.43551,4.73219,2.22028,4.34159,2.29663,4.33820,2.65402,5.04601
697,0.357436,0.000999685,0.00196134,0.00102702,0.00198760,0.00102778,0.00212214,0.00104280,0.00212582,0.00223389,0.00455851,0.00216627,0.00429717,0.00213832,0.00436203,0.00230017,0.00456519,0.00166714,0.00324786,0.00160152,0.00312013,0.00177163,0.00338577,0.00168482,0.00330936,0.00570266,0.0110212,0.00536508,0.0107311,0.00561882,0.0110127,0.00581938,0.0113777,0.0201297,0.0392853,0.0194392,0.0393450,0.0201875,0.0395863,0.0212307,0.0417090,0.0669853,0.133204,0.0666947,0.132133,0.0707384,0.134549,0.0697566,0.138242,0.201333,0.402880,0.200349,0.390687,0.204129,0.401679,0.217405,0.425028,0.652898,1.25092,0.607411,1.17356,0.614035,1.18444,0.695403,1.32367,2.43285,4.85109,2.21685,4.26508,2.32602,4.48335,2.56797,4.86531
698,0.357949,0.00102072,0.00201255,0.00104372,0.00204561,0.00103145,0.00209223,0.00107839,0.00212644,0.00219620,0.00434744,0.00213557,0.00427438,0.00212979,0.00430298,0.00223988,0.00434417,0.00164254,0.00326070,0.00164763,0.00324543,0.00175616,0.00330247,0.00168111,0.00329539,0.00571497,0.0111283,0.00553369,0.0108226,0.00577383,0.0109440,0.00594192,0.0111679,0.0199980,0.0401065,0.0195548,0.0379961,0.0206589,0.0396023,0.0212267,0.0420000,0.0682890,0.134466,0.0667009,0.133950,0.0717104,0.133334,0.0685822,0.137409,0.202118,0.397085,0.201059,0.393573,0.202667,0.391965,0.213912,0.419099,0.650986,1.28457,0.591333,1.15349,0.596276,1.19346,0.688602,1.36191,2.44885,4.79738,2.14871,4.22329,2.35372,4.45940,2.51859,4.89510
699,0.358462,0.00103854,0.00201532,0.00101744,0.00206294,0.00106215,0.00214149,0.00105478,0.00211540,0.00221721,0.00435785,0.00213368,0.00422812,0.00213220,0.00423788,0.00223685,0.00433661,0.00171964,0.00340317,0.00164167,0.00329153,0.00170870,0.00327688,0.00170643,0.00323440,0.00572506,0.0111319,0.00552987,0.0114336,0.00589210,0.0115926,0.00591327,0.0110632,0.0197795,0.0388503,0.0195823,0.0383878,0.0207650,0.0396406,0.0207212,0.0406733,0.0678303,0.131300,0.0666050,0.134200,0.0692846,0.131789,0.0700492,0.141683,0.201998,0.412677,0.201468,0.392144,0.207866,0.400061,0.215439,0.419482,0.643934,1.30128,0.571897,1.15015,0.601199,1.19798,0.686144,1.36046,2.47819,4.77859,2.14599,4.30675,2.28757,4.37355,2.53791,4.81567
700,0.358974,0.00103365,0.00206946,0.00102455,0.00209136,0.00104745,0.00210676,0.00105841,0.00209230,0.00224474,0.00431206,0.00215763,0.00428955,0.00210838,0.00431488,0.00224650,0.00438388,0.00171294,0.00333613,0.00164528,0.00321530,0.00163540,0.00321437,0.00173823,0.00337659,0.00579585,0.0111601,0.00568410,0.0114579,0.00584985,0.0118121,0.00594274,0.0112668,0.0198087,0.0393440,0.0193581,0.0379876,0.0206302,0.0400030,0.0212733,0.0410123,0.0682666,0.133346,0.0645791,0.129228,0.0684428,0.133355,0.0730864,0.145038,0.209006,0.410082,0.200660,0.387774,0.208543,0.404946,0.212988,0.413687,0.653860,1.26526,0.567853,1.14136,0.610165,1.21773,0.678140,1.31508,2.45181,4.83080,2.17211,4.28240,2.26021,4.43858,2.54533,4.88571
701,0.359487,0.00104618,0.00211890,0.00102990,0.00209473,0.00106112,0.00206949,0.00107071,0.00206620,0.00216839,0.00438596,0.00218846,0.00444294,0.00214315,0.00434249,0.00223877,0.00449105,0.00167726,0.00334609,0.00166867,0.00330483,0.00167742,0.00338569,0.00168605,0.00333616,0.00573414,0.0113386,0.00559057,0.0113538,0.00576470,0.0113769,0.00592757,0.0113663,0.0198584,0.0403570,0.0198990,0.0374057,0.0206272,0.0392895,0.0214269,0.0420900,0.0686035,0.136036,0.0658292,0.129944,0.0689425,0.134869,0.0725920,0.144754,0.213043,0.395823,0.201040,0.383006,0.206533,0.398221,0.213952,0.418613,0.654636,1.25407,0.580758,1.15192,0.604199,1.15851,0.694451,1.31224,2.39980,4.77784,2.18036,4.35339,2.29781,4.51045,2.60239,5.04641
702,0.360000,0.00107333,0.00210705,0.00100992,0.00206545,0.00106866,0.00209925,0.00105715,0.00207966,0.00218831,0.00446745,0.00217828,0.00437137,0.00222335,0.00441475,0.00221818,0.00452205,0.00166819,0.00333128,0.00166519,0.00332526,0.00172945,0.00348366,0.00175797,0.00340070,0.00568345,0.0110390,0.00543558,0.0107909,0.00582497,0.0112424,0.00604990,0.0118985,0.0196710,0.0400186,0.0197677,0.0390928,0.0205502,0.0391612,0.0206729,0.0405647,0.0675236,0.135038,0.0678569,0.131392,0.0706651,0.135337,0.0712733,0.139356,0.206179,0.397112,0.203772,0.389544,0.203517,0.395813,0.212116,0.413430,0.665982,1.25199,0.598601,1.16820,0.617709,1.18187,0.677285,1.29183,2.45934,4.85892,2.22307,4.38076,2.30641,4.43651,2.50816,5.00548
703,0.360513,0.00103572,0.00205648,0.00102909,0.00208566,0.00104216,0.00205612,0.00104198,0.00212183,0.00217488,0.00440164,0.00207606,0.00422834,0.00217662,0.00443328,0.00219359,0.00444482,0.00164741,0.00324133,0.00166286,0.00325508,0.00166327,0.00330846,0.00175722,0.00341239,0.00565259,0.0110789,0.00548895,0.0106032,0.00591496,0.0112006,0.00594018,0.0117324,0.0198173,0.0391943,0.0195380,0.0391713,0.0200413,0.0389051,0.0207316,0.0409262,0.0675622,0.133995,0.0682731,0.127852,0.0721542,0.139444,0.0710294,0.132233,0.199811,0.400592,0.198118,0.386481,0.206602,0.391506,0.209908,0.409982,0.637745,1.22994,0.597919,1.18804,0.641408,1.21631,0.650386,1.24710,2.47720,4.78538,2.23247,4.33197,2.36163,4.48825,2.52878,4.88175
704,0.361026,0.00105346,0.00206320,0.00104424,0.00204232,0.00103880,0.00206804,0.00104673,0.00210969,0.00209129,0.00417419,0.00210158,0.00425578,0.00217524,0.00435560,0.00211010,0.00431776,0.00164698,0.00320294,0.00166378,0.00319811,0.00168346,0.00326333,0.00173375,0.00335225,0.00559661,0.0111694,0.00544051,0.0110239,0.00564429,0.0109376,0.00598425,0.0112756,0.0197120,0.0392574,0.0194736,0.0388621,0.0198114,0.0394098,0.0212211,0.0416796,0.0679413,0.131395,0.0684299,0.132077,0.0688564,0.132846,0.0733531,0.134750,0.202711,0.399098,0.194010,0.371262,0.210104,0.399352,0.214408,0.413515,0.641091,1.25895,0.604638,1.12742,0.635899,1.18913,0.682247,1.30968,2.41209,4.78916,2.29944,4.34826,2.27482,4.37978,2.62945,4.90431
705,0.361538,0.00106548,0.00213385,0.00103930,0.00204998,0.00105303,0.00209135,0.00105943,0.00208556,0.00215599,0.00434048,0.00212364,0.00421937,0.00222449,0.00435805,0.00214013,0.00439816,0.00166821,0.00317627,0.00167149,0.00317476,0.00169887,0.00321654,0.00167756,0.00321979,0.00562808,0.0111177,0.00572702,0.0111690,0.00577697,0.0109492,0.00595214,0.0116410,0.0196851,0.0387605,0.0196950,0.0396777,0.0203175,0.0390007,0.0213568,0.0408769,0.0681770,0.134261,0.0667415,0.132357,0.0689255,0.133976,0.0716544,0.137231,0.208476,0.393257,0.201199,0.374698,0.208110,0.407199,0.216165,0.429774,0.631786,1.22356,0.599909,1.12425,0.610270,1.18240,0.683208,1.32018,2.42482,4.90572,2.27245,4.32969,2.27624,4.38048,2.58712,4.93859
706,0.362051,0.00104803,0.00209534,0.00103663,0.00203980,0.00103420,0.00201648,0.00106694,0.00214718,0.00219239,0.00441842,0.00217764,0.00435132,0.00223599,0.00429950,0.00220219,0.00440338,0.00165179,0.00325154,0.00162194,0.00312294,0.00164398,0.00311985,0.00166473,0.00325682,0.00573439,0.0114417,0.00571763,0.0110851,0.00587283,0.0111766,0.00596665,0.0115264,0.0196081,0.0379897,0.0206098,0.0404210,0.0201473,0.0388495,0.0210071,0.0403552,0.0691507,0.133902,0.0668108,0.132037,0.0665993,0.132329,0.0733312,0.142988,0.204475,0.400516,0.199095,0.385486,0.208291,0.401811,0.218124,0.425072,0.641295,1.25259,0.579880,1.11856,0.630982,1.18280,0.665599,1.29429,2.40264,4.87965,2.22219,4.33272,2.30982,4.53183,2.56897,4.83289
707,0.362564,0.00103329,0.00208377,0.00104952,0.00204679,0.00105764,0.00200842,0.00110327,0.00216498,0.00223776,0.00457983,0.00223617,0.00440891,0.00222785,0.00425615,0.00218990,0.00431877,0.00165864,0.00327192,0.00165858,0.00323674,0.00166283,0.00323835,0.00167249,0.00322446,0.00565378,0.0114431,0.00569084,0.0109808,0.00585575,0.0113613,0.00596902,0.0113965,0.0192587,0.0381095,0.0198906,0.0393249,0.0199834,0.0388999,0.0207806,0.0411676,0.0722281,0.138449,0.0656425,0.129998,0.0669426,0.130873,0.0763517,0.142204,0.209434,0.404593,0.197175,0.394236,0.211307,0.408696,0.218442,0.426738,0.655446,1.28108,0.599126,1.16080,0.625679,1.16622,0.655318,1.28221,2.42770,4.81739,2.19158,4.26091,2.28265,4.44347,2.50938,4.76909
708,0.363077,0.00104095,0.00210212,0.00102600,0.00207129,0.00106650,0.00206861,0.00111806,0.00218292,0.00221411,0.00451648,0.00217164,0.00433278,0.00216439,0.00415483,0.00220833,0.00426277,0.00170999,0.00323104,0.00168880,0.00331684,0.00165945,0.00338461,0.00171106,0.00340703,0.00568624,0.0112055,0.00567034,0.0107456,0.00569184,0.0113026,0.00599005,0.0116674,0.0194892,0.0387897,0.0191115,0.0382102,0.0208574,0.0399777,0.0210012,0.0407127,0.0692241,0.135674,0.0664594,0.131446,0.0672014,0.130257,0.0731723,0.144598,0.208703,0.401380,0.198073,0.382983,0.210576,0.410618,0.217539,0.414319,0.626658,1.26644,0.604646,1.16798,0.607190,1.17187,0.673562,1.26793,2.44327,4.72201,2.20960,4.25946,2.34996,4.49144,2.51847,4.89876
709,0.363590,0.00101706,0.00204139,0.00101236,0.00202588,0.00109080,0.00208131,0.00108528,0.00214606,0.00215804,0.00445379,0.00211305,0.00418478,0.00223625,0.00427131,0.00214929,0.00428577,0.00170259,0.00321648,0.00161661,0.00310624,0.00166882,0.00331529,0.00171329,0.00339780,0.00574910,0.0110860,0.00551830,0.0107651,0.00567858,0.0111313,0.00593475,0.0115812,0.0198522,0.0383874,0.0190951,0.0374757,0.0209169,0.0403660,0.0211179,0.0401231,0.0683693,0.132228,0.0678077,0.134617,0.0677532,0.134298,0.0717866,0.138772,0.200278,0.398471,0.197881,0.388265,0.206085,0.411660,0.220812,0.414863,0.624122,1.24874,0.623722,1.15104,0.606107,1.18810,0.677070,1.26402,2.42651,4.67318,2.19163,4.36503,2.38223,4.37432,2.57609,5.02799
710,0.364103,0.00102387,0.00201145,0.00102800,0.00208740,0.00108665,0.00206860,0.00104696,0.00205092,0.00213100,0.00429342,0.00215513,0.00434895,0.00227742,0.00444261,0.00218181,0.00425396,0.00167633,0.00337845,0.00158739,0.00314020,0.00169873,0.00324489,0.00171771,0.00331479,0.00568659,0.0113857,0.00555896,0.0111095,0.00591557,0.0113708,0.00577307,0.0115621,0.0203279,0.0393924,0.0198707,0.0385036,0.0209422,0.0399540,0.0215007,0.0400132,0.0681705,0.131410,0.0677999,0.129954,0.0678961,0.136516,0.0714299,0.134514,0.202869,0.403079,0.194738,0.388871,0.203170,0.401335,0.219423,0.425473,0.629446,1.25436,0.605694,1.14425,0.605694,1.14332,0.693779,1.32156,2.36587,4.65842,2.15073,4.32672,2.33240,4.45797,2.63982,4.99541
711,0.364615,0.00101110,0.00207513,0.000992851,0.00202344,0.00104421,0.00208683,0.00105464,0.00215540,0.00211355,0.00424487,0.00219046,0.00446826,0.00232237,0.00464482,0.00223699,0.00439852,0.00168189,0.00339102,0.00162739,0.00323345,0.00171519,0.00330160,0.00173206,0.00329560,0.00569293,0.0112593,0.00562484,0.0110513,0.00590413,0.0112278,0.00591049,0.0118365,0.0203116,0.0398054,0.0194010,0.0392476,0.0210970,0.0400236,0.0214247,0.0405772,0.0668945,0.129954,0.0680428,0.130299,0.0688161,0.134629,0.0733199,0.139428,0.203646,0.398985,0.192032,0.369860,0.211498,0.415871,0.217891,0.423112,0.634143,1.25681,0.593729,1.16215,0.625536,1.16531,0.690395,1.33915,2.38465,4.69901,2.16233,4.30718,2.36680,4.57088,2.57461,4.80229
